GEOID,State,COUNTY,NCHS_URCS_2013,InitialCluster,Megacluster,totMarkSlope,IntCropFail,SlopeCropFail,DAPerChange,FarmJobROC,ManufROC,MiningROC,PerCroplandGain,PerCroplandLoss,RFLD_AFREQ,HWAV_AFREQ,DRGT_AFREQ,HAIL_AFREQ,YL2080q0.5,Per_Prod_Off_Farm_100Days,HOMI_RATE,SUI_RATE,DrugOD,AlcDeaths,PER_RURAL,PER_FARMRENT,PctEmpChange1020,Poverty_Rate_ACS,Ed1LessThanHSPct,PopChangeRate1019,CHR_MENTAL_DISTRESS,CHR_EXCESS_DRINK,CHR_PHYSICAL_DISTRESS,ACS_PCT_DIVORCE_SEPARAT,ACS_PCT_1FAM_HH_FOOD_STMP,ACS_PCT_DISABLE,ACS_PCT_WHITE,ACS_PCT_VA,perMarkSlope,opgr500kSlope,slopelargeCropOp,cattlegr500_slope,hogsSlope,SlopeBroilOp,layerSlope,turkeySlope,Adens_Slope
17165,Illinois,Saline County,6,Low,Low,2376800,4.055551508,0.554125814,0.48539684,0.005786736,-0.048855657,-0.155592696,4.06547619,3.904761905,2.041666666,3.047775947,4.277777777,3.523689898,-47.42785198,47.03,3.323528923,22.43382023,27.41911361,5.816175615,43.66395055,54.16074214,-17.4,21.06251333,13.31151756,-5.666,12.78,18.58,13.1,17.005,62.346,20.873,93.171,9.642,2.567583232,1.92,0.4,0.04,-0.28,0.06,NA,NA,-2.083982856
17167,Illinois,Sangamon County,4,Medium,Medium,11816800,-0.994654117,0.536447501,-0.023572998,-0.002626803,-0.020877272,-0.008940943,0.215223097,2.015748031,2.041666666,3.212520593,4.37988747,3.580783815,-44.33632071,42.8,6.003970762,15.87490574,22.08240094,12.10970374,14.12655407,70.51083213,-9.8,14.53032709,7.543273878,-1.566,11.04,20.61,11.03,14.927,36.888,13.843,82.469,9.244,2.116491904,6.48,0.96,0.16,-0.18,NA,NA,NA,-0.874430621
17169,Illinois,Schuyler County,6,Low,Low,3792520,-1.154775332,0.661834126,-0.15175537,-0.03011236,0.01560097,0,0.786458333,2.083333333,1.625,2.800658978,6.611111111,3.805905092,-39.57194007,44.39,2.3,17.5,15.4,6.9,57.63520679,38.21384574,-17.1,18.99087967,10.58710298,-10.179,11.1,20.63,11.27,16.8,37.526,17.364,94.171,11.779,2.274116856,1.68,0.12,-0.06,0.04,NA,NA,NA,2.330820303
17171,Illinois,Scott County,5,Low,Low,3238820,-2.950859038,0.696293854,-0.464260864,0.24045933,0.009881604,-0.010329714,1.045454545,1.181818182,1.416666666,3.212520593,4.468440309,4.174887737,-40.60436916,40.57,2.6,16.6,17.8,10.2,100,51.33810247,-16.3,13.0346645,6.503378378,-7.058,11.32,20.33,11.25,17.42,36.082,11.133,98.24,11.067,3.163373769,2.2,0.74,NA,3.55E-18,NA,NA,NA,-1.141156314
17173,Illinois,Shelby County,6,HighBalanced,Medium,6644640,-0.419863442,0.588198136,-0.054481632,-0.034796397,-0.129227077,0,0.965625,0.690625,1.833333333,3.13014827,2.333333333,3.266922616,-39.88216357,46.24,3.683716133,17.49765163,11.0511484,3.683716133,77.73107365,57.20336645,-5,10.81319703,7.703665661,-3.221,11.43,19.79,11.28,11.555,36.125,12.328,98.387,11.488,2.649184824,5.92,0.82,0.34,0.28,NA,NA,NA,2.821229885
17175,Illinois,Stark County,3,Low,Low,3577560,0.841943023,0.668565892,0.069507617,-0.133633956,0.396092226,-0.009311575,0.128,0.24,0.791666666,2.388797364,12.83333333,3.842602451,-36.19179806,36.17,0,14.40558937,25.2097814,7.202794684,100,64.73745781,-19.3,15.45947969,8.687806136,-10.504,11.02,19.25,11.03,12.382,28.213,16.243,97.551,10.848,2.207694794,3.06,0.38,NA,-0.28,NA,NA,NA,-4.336191444
17177,Illinois,Stephenson County,5,HighBalanced,Medium,9542240,-0.530477776,0.591200948,1.006350219,0.001888597,-0.437819816,0.006222893,0.464285714,1.015873016,1.375,0.988467874,14.67165202,3.997085883,-25.12747872,44.77,3.101764461,11.96394863,15.95193151,13.29327626,40.09347949,55.20321631,-10.6,13.56054785,7.471497735,-6.529,11.62,18.86,11.71,14.6,44.932,14.249,86.187,9.643,2.628310381,5.54,1.1,0.94,-0.58,NA,0,NA,-5.29084123
17179,Illinois,Tazewell County,3,HighBalanced,Low,7003600,-0.736973735,0.349004479,-0.13811549,-0.007952367,-0.458015309,0.00396896,0.298969072,1.47766323,1.416666666,2.388797364,5.664852633,3.604511328,-38.14203445,44.73,1.499605604,14.09629268,19.49487285,8.997633622,20.41818692,62.79004844,-11.5,8.26220028,7.279607238,-2.718,10.31,22.37,9.98,12.754,32.418,11.267,95.984,9.594,2.38238276,5.88,0.68,0.12,-0.74,NA,NA,NA,-1.554948767
17181,Illinois,Union County,6,Low,Low,1322120,-1.421885943,0.49054042,0.372451011,-0.184531051,-0.233313301,0,5.157608696,3.22826087,2.541666666,3.13014827,4.277777777,3.568305857,-46.98618141,45.11,0,24.67279179,17.6234227,3.524684541,65.86927224,32.72386871,-5.5,17.98001556,11.59254415,-6.08,11.63,19.53,11.76,14.288,32.994,17.685,94.008,11.026,1.579337547,0.92,0.46,-0.08,0,NA,NA,NA,-2.432783216
17183,Illinois,Vermilion County,4,Medium,Medium,8867320,2.455776757,0.49812973,0.002157987,0.016776073,-0.094966297,0,0.413705584,0.517766497,2.125,2.224052718,1.761788497,3.097591018,-37.6441086,41.96,11.086303,17.016186,27.586847,13.664513,31.25635528,66.82659268,-11,18.91361872,11.54188358,-7.205,12.08,18.57,12.6,17.041,38.71,15.392,82.789,9.922,2.831750799,7.28,1.34,0,-0.16,NA,NA,NA,-0.668850438
17185,Illinois,Wabash County,6,Low,Low,1281620,-0.200643322,0.602868339,0.04641701,0.001732293,-0.293278804,0.417668066,1.353535354,1.575757576,4.208333333,2.883031301,4.277777777,3.125305998,-45.14944034,49.19,2.3,17.5,15.4,6.9,38.89679417,60.23355337,-0.6,12.0132995,9.420112552,-3.323,11.25,19.95,11.29,14.485,31.97,18.134,96.591,11.375,2.853446284,1.4,0.26,0.02,-0.12,NA,NA,NA,-4.202174273
17187,Illinois,Warren County,6,HighBalanced,Medium,9236100,4.927127,0.132127769,-0.319681722,-0.141595207,0.257860759,0,0.436507937,0.305555556,0.833333333,2.059308072,12.44324763,3.998874667,-39.22697151,38.98,3.490482617,12.79843626,15.4,6.9,45.47918902,59.79940467,-11.3,12.89718459,13.34879986,-4.906,11.74,19.45,12.28,10.225,26.083,12.412,89.921,8.539,2.958932592,6.42,1.16,0.3,0.2,NA,NA,NA,3.251325737
17189,Illinois,Washington County,6,HighBalanced,Medium,5919180,-2.939224804,0.991731436,0.618646589,-0.185115116,-0.871622671,0.009489792,1.639004149,0.900414938,0.583333333,4.695222405,2.333333333,4.946820637,-35.13467732,43.25,1.421747043,24.16969973,17.06096451,9.952229299,73.64773036,56.45256487,15.4,7.086557235,7.790536527,-5.608,10.41,21.38,10.12,11.601,27.247,12.329,96.708,10.293,2.613592576,4.64,1.34,0.42,-0.32,NA,NA,NA,2.205437716
17191,Illinois,Wayne County,6,Low,Medium,6550500,4.206046525,0.934477323,0.119655842,0.012888792,-0.78238212,0.373453558,4.853896104,1.853896104,3.25,2.883031301,2.333333333,3.27040655,-41.98362903,42.42,1.221582927,19.54532683,12.21582927,9.772663417,69.93436754,51.33322645,-18.3,13.27281649,12.06073753,-3.125,11.4,20.26,11.42,12.275,46.173,17.23,97.294,9.319,2.270765118,4.18,1.38,0.08,-0.02,NA,NA,0,0.178404883
17193,Illinois,White County,6,Medium,Low,4920520,-1.012625633,0.843403884,-0.126681151,0.050983342,-0.179371617,0.399665335,1.889423077,1.903846154,6.833333333,2.883031301,5.343539073,3.389105539,-49.38164993,40.59,1.433506788,22.9361086,15.4,6.9,62.0320491,59.56636046,-18,13.98295665,10.05738448,-7.262,11.27,19.58,11.21,14.721,39.898,19.849,98.078,9.963,1.934772307,2.54,0.62,NA,-0.02,NA,NA,NA,-0.880146249
17195,Illinois,Whiteside County,5,HighBalanced,Medium,11453680,1.455897342,0.354172042,0.014248834,-0.009398087,-0.328233609,-0.009571253,0.392282958,1.125401929,2.041666666,0.823723228,16.06217311,3.853612129,-35.46021405,45.37,1.425852125,15.68437337,12.83266912,11.05035397,37.34315703,51.29638071,-4.8,10.66462559,9.404907351,-5.661,10.96,20.08,11.15,13.874,36.182,15.421,92.701,10.256,2.287634596,6.14,1.08,0.18,-0.04,NA,NA,NA,0.368964503
17197,Illinois,Will County,2,Low,Low,2745220,6.461941366,0.357929636,0.156441098,-0.014853589,-0.150902108,-0.006305184,1.667546174,6.870712401,3,0.57660626,2.318227556,4.033599584,-25.50695073,47.31,3.620558516,11.03546236,19.40619365,6.603898733,3.929393707,74.4964057,-1.2,6.748113991,8.962616098,1.756,9.43,20.54,9.96,10.19,25.878,8.762,74.192,6.362,1.970936832,3.38,0.48,NA,-0.16,NA,NA,NA,-0.815910504
17199,Illinois,Williamson County,4,Low,Low,1180940,3.959015377,0.62392614,0.818547429,-0.017656423,-0.024444229,0,5.794117647,2.894117647,2.041666666,3.13014827,4.277777777,3.589645626,-48.65591686,51.62,3.571354168,18.15438369,16.9639323,7.737934031,34.79813735,44.56072787,-1.7,13.86092685,7.695702427,0.248,11.18,21.97,11.47,15.626,37.341,16.825,92.295,10.633,3.465185987,1.1,0.06,0.06,-0.04,NA,NA,NA,-1.5137073
17201,Illinois,Winnebago County,3,Low,Low,2428560,0.873181671,0.681817239,0.521579747,-0.001452127,-0.234522928,0.001539867,0.547008547,4.978632479,2.208333333,0.57660626,13.63386845,4.307384843,-28.60216062,47.79,9.126765151,14.60282424,41.4916785,16.2877655,7.914219721,59.56458213,-6.4,15.55647586,12.32794795,-4.24,11.29,18.4,11.68,14.127,42.269,13.786,78.589,8.486,2.029437952,2.32,0.42,0,-0.2,NA,NA,NA,-2.580185275
17203,Illinois,Woodford County,3,HighBalanced,Medium,7070020,0.335724045,0.415887928,0.140906659,-0.034222745,-0.239299879,0.003983117,0.192307692,0.965811966,1.291666666,2.059308072,7.577387145,3.614620038,-37.87587853,48.24,3.092544391,19.07069041,9.277633173,5.154240651,54.88568177,60.84622448,-9.6,7.037617139,5.230639343,-0.522,9.86,22.35,9.57,9.05,22.774,9.477,96.828,9.299,2.384641955,5.22,0.54,0.16,-0.36,NA,0.02,NA,2.887785288
18001,Indiana,Adams County,5,HighBalanced,Medium,10491260,-0.243959059,0.599640994,-0.668807923,0.042752097,-0.400093274,0,0.435064935,0.87012987,0.416666666,0.988467874,0,3.883399242,-24.5038565,52.23,1.12920346,6.775220759,13.55044152,6.210619029,53.67435368,50.67781727,7.1,16.79981542,15.29190207,3.87,12.78,17.06,11.75,10.71,30.424,12.559,96.926,7.287,2.241246599,4.64,0.32,0.36,0.32,NA,-0.12,0.18,11.70670375
18003,Indiana,Allen County,3,Low,Low,5553740,-1.725642607,0.597802415,-0.447127743,-0.004597346,-0.136971096,-0.001192545,1.434210526,3.493421053,1.083333333,0.988467874,1.484951622,3.746588078,-18.66970852,55.35,9.965810839,13.1270089,23.09281974,11.68035894,11.87969459,53.01152201,8.3,13.25869744,10.64982769,6.561,11.74,18.66,11.72,13.586,34.034,12.17,79.599,7.683,2.218569332,3.82,0.56,-0.2,-0.2,NA,NA,0.06,-1.058079891
18005,Indiana,Bartholomew County,4,Low,Low,2890260,1.724509094,0.663637999,-0.465705712,-0.046278375,0.196004158,-0.002500431,1.445054945,1.851648352,1.833333333,1.72981878,3.613952276,4.39271928,-35.60045943,52.23,1.459371108,15.80985367,24.07962329,9.242683686,33.70315389,53.79744074,17.6,13.35013523,9.423784518,9.062,11.43,16.61,10.85,14.267,32.138,12.592,86.166,7.326,2.860185239,2.64,0.58,NA,-0.1,NA,NA,NA,-1.350791277
18007,Indiana,Benton County,4,Low,Medium,6768860,3.986526912,0.365969168,-0.603440921,0.161273354,-0.167057646,0.002108316,0.364705882,0.117647059,0.708333333,0.823723228,0,3.52930225,-29.75047494,35.67,2.307071173,18.45656939,4.614142346,2.307071173,100,74.30578242,-4.7,13.49428505,10.11120616,-1.298,12.38,17.48,11.51,15.036,36.851,17.463,97.784,8.333,3.29848915,4,0.96,0.08,-0.06,NA,NA,NA,0.86918306
18009,Indiana,Blackford County,6,Low,Low,2441320,-0.563518542,0.99470851,-0.218973407,0.04613083,-0.672238366,0,0.842105263,0.434210526,0.291666666,0.988467874,1.529200282,4.723813238,-23.64098823,46.34,2.7,17.3,38.26254762,6.654356108,50.61099796,54.20821353,-11.6,12.77947154,10.58449959,-7.932,12.49,16.59,11.94,15.505,31.227,20.477,97.347,9.962,2.346393747,1,0.06,NA,-0.14,NA,NA,NA,0.362597097
18011,Indiana,Boone County,2,Low,Low,3547900,4.295664755,0.787335289,0.138430831,-0.096184546,-0.235839011,0,0.383333333,1.844444444,1.5,1.400329489,1.944444444,4.843359093,-30.89250458,53.74,4.25902152,16.42765444,24.33726583,6.692748103,34.40501412,64.0349695,25,5.950944914,6.347703605,19.198,10.69,19.44,9.36,11.573,16.395,10.338,94.058,7.013,1.842483174,2.42,0.78,-0.04,-0.68,NA,NA,-0.18,-5.656444958
18013,Indiana,Brown County,2,Low,Low,30400,-0.538866159,0.334587957,0.29578553,-0.050076474,0.025511695,0.009392419,0.942446043,0.338129496,0.958333333,1.72981878,4.599374089,4.336585124,NA,53.99,2.657807309,23.92026578,19.93355482,7.973421927,100,20.01893043,3.8,9.038901602,7.899571341,-0.756,12,16.32,10.95,16.027,23.895,12.189,97.173,13.702,0,0,0,0,NA,NA,NA,NA,-0.430240507
18015,Indiana,Carroll County,4,HighBalanced,Low,7783160,1.085970145,0.512785619,-0.139384709,-0.02366576,-1.961781908,0,0.247058824,0.558823529,1.625,1.400329489,1.869629601,4.524731936,-30.65963664,45.55,7.980129478,15.96025896,14.96274277,2.992548554,81.40411809,60.98436699,-2.1,9.62787653,11.55520662,0.287,11.65,17.08,10.83,13.349,19.112,15.477,97.001,10.092,1.782396959,3.9,0.62,0.12,-1.06,NA,NA,NA,3.05807599
18017,Indiana,Cass County,5,HighBalanced,Low,4514940,-1.630955047,0.586831022,-0.229331961,-0.023724,-0.159857143,0,0.602209945,0.519337017,0.625,0.988467874,2.722222222,4.24022187,-27.37607328,48.53,2.110116426,20.04610604,18.99104783,10.55058213,44.66714572,52.21570879,-3,14.55529271,14.628381,-3.324,12.54,16.13,12.36,13.939,31.905,14.855,84.889,9.213,1.784463779,2.1,0.44,-0.06,-0.22,NA,NA,NA,0.867508302
18019,Indiana,Clark County,2,Low,Low,949640,5.836715285,0.332427456,-0.454807058,-0.026760074,-0.030055827,0.005606074,3.025316456,2.860759494,2.333333333,1.235584843,4.222976624,3.593385618,-48.11736371,50.68,4.965438833,15.40998259,41.60695298,10.78698781,20.514914,42.76516724,13,10.07576022,10.55473675,6.996,11.6,19.14,11.36,16.769,19.997,15.423,88.169,10.136,2.601280382,0.98,0.34,-0.1,-0.06,0,NA,-0.06,-2.552330964
18021,Indiana,Clay County,4,Low,Low,1884200,-1.158235082,0.642260635,0.111826668,-0.025452975,0.287164237,0.005562701,1.753246753,1.012987013,1.5,1.72981878,2.929036228,3.904775847,-25.83954745,48.44,3.0440242,19.02515125,16.7421331,7.6100605,60.88880625,51.44576826,-9,12.63302572,8.635540681,-2.342,12.73,17.49,12.07,14.289,52.466,18.126,97.29,8.317,2.193013208,2.08,0.6,-0.06,-0.34,NA,NA,-0.06,-3.086921596
18023,Indiana,Clinton County,5,HighBalanced,Low,6048340,0.174390871,0.57349413,-0.156262152,0.00397663,-0.1197213,0.003840188,0.166666667,0.327586207,1.291666666,1.400329489,1.77303972,4.688073442,-24.5291005,48.4,3.702972252,22.83499556,20.98350943,8.023106547,49.78328919,62.49428149,4.3,12.46538278,14.34918234,-2.474,12.31,17.89,11.7,14.795,32.852,13.169,93.512,7.529,1.871865048,3.48,1.28,NA,-1.34,NA,-0.06,0,-7.424780618
18025,Indiana,Crawford County,6,Low,Low,290060,-0.260893116,0.491505108,0.484787276,-0.032162305,-0.271396734,0,3.364285714,1.557142857,1.916666666,1.400329489,5.200227877,3.59433065,NA,53.92,2.7,17.3,24.65717049,13.27693796,100,14.38728565,4.9,17.92917109,19.5560969,-1.223,13.44,16.41,13.24,17.293,46.744,20.089,97.543,9.932,3.410137896,0.2,0.1,NA,0.12,NA,NA,0.06,-0.829745458
18027,Indiana,Daviess County,5,HighCons,High,7772280,2.520399481,0.688864578,-0.44651782,-0.047916857,0.022360248,-0.210458666,4.155440415,2.580310881,4.125,1.812191103,4.117064929,3.447423044,-41.51210825,56.85,2.417122899,9.06421087,9.668491594,5.438526522,60.28185035,48.65157616,14.9,11.94249908,26.19499149,5.142,12.48,18.11,11.72,11.71,32.271,13.653,95.666,8.328,1.853054573,3.22,0.42,-0.12,-1.46,NA,NA,1.46,-8.034764125
18029,Indiana,Dearborn County,2,Low,Low,218960,0.880936698,0.327583326,0.478256418,-0.059329151,-0.09925691,0,3.870229008,1.160305344,2.541666666,1.400329489,3.631566249,3.95442363,-34.45911281,59.5,2.423723405,21.81351064,32.72026596,7.675124115,53.05812536,21.91653643,2.9,9.1211226,10.37672532,-1.248,11.32,19.45,10.45,12.462,32.714,11.742,97.116,8.938,0.277773315,0.02,NA,NA,NA,NA,NA,NA,-2.189849627
18031,Indiana,Decatur County,5,HighBalanced,Medium,5247720,3.202003013,0.491075805,-0.134869488,-0.080194693,-0.208182473,0,1.625,1.369047619,1.041666666,1.565074135,2.325149021,4.77653856,-36.71053022,46.41,4.504200167,12.76190047,21.77030081,6.005600222,53.7956488,50.18248989,20.6,11.45525112,9.05884329,2.95,11.7,18.92,10.6,14.943,29.233,13.971,96.382,8.184,1.821368787,2.44,0.42,-0.06,-0.74,NA,NA,NA,7.456357162
18033,Indiana,Dekalb County,5,Low,Low,3460720,-1.199377487,0.677976183,-0.113600738,-0.044688724,-0.293182977,0.011192858,7.775,1.69375,0.291666666,0.906095551,2.722222222,3.523447731,-2.777671268,52.92,0.930786701,14.42719386,14.89258721,11.63483376,42.2992208,45.13279348,13.2,11.34753442,9.765449584,2.69,11.86,18.52,10.87,14.41,29.577,15.423,96.929,8.837,2.154980249,2.18,0.08,0.44,-0.16,NA,NA,NA,0.425484092
18035,Indiana,Delaware County,4,Low,Low,3057360,-0.788192919,0.864693562,0.065355122,-0.007986905,-0.325234414,0,0.803571429,1.113095238,2.208333333,1.15321252,0.980703699,4.842536233,-23.52736858,43.36,5.723741037,15.95709622,36.7707,12.31471556,22.81190778,58.55718398,0.2,21.86566195,10.27308559,-3,13.71,16.95,12.56,13.37,41.912,16.483,88.649,7.36,1.746082135,1.28,0.28,NA,-0.16,NA,NA,NA,-2.568532371
18037,Indiana,Dubois County,5,HighCons,Low,6882320,-1.500936453,0.652486837,-0.289000982,-0.015829634,-0.239336447,-0.01910779,1.877094972,2.206703911,2.458333333,1.400329489,6.158881678,3.656099263,-41.88282165,56.19,2.348829343,19.26040062,7.986019768,5.167424556,49.24681897,40.93435909,6,9.044634925,10.73100846,1.983,11.11,19.31,10.47,10.439,12.655,10.25,94.977,7.965,1.292718855,1.82,0.06,0.14,-0.8,NA,-0.18,-0.5,-6.353018726
18039,Indiana,Elkhart County,4,HighBalanced,Medium,9918020,-0.551844846,0.370091262,-0.423667725,-0.01214636,-0.026006369,0.000779575,1.061320755,2.806603774,0.375,0.741350906,2.213045567,3.05068191,-17.11203085,49.18,4.979554535,13.66936539,13.66936539,14.05991869,20.5872676,45.76999811,24.3,12.3862047,19.2281297,4.502,12.25,15.71,11.59,13.584,31.39,13.421,87.364,6.609,1.879649155,6.72,0.18,0.56,-0.04,-0.02,NA,NA,2.055442842
18041,Indiana,Fayette County,5,Low,Low,1179800,2.17622276,0.526352074,-0.187339268,0.012526549,-0.752093738,0,1.590909091,0.613636364,1.666666666,1.070840197,1.545319296,4.796543347,-42.6570244,50.46,2.58346753,18.08427271,74.92055837,13.77849349,36.78378712,44.93296714,-8,19.00837315,17.92010849,-5.028,13.5,15.17,13.44,19.306,47.39,18.862,96.243,10.829,2.922461878,1.22,0.18,-0.04,-0.24,NA,NA,NA,-6.926963958
18043,Indiana,Floyd County,2,Low,Low,144140,1.041922306,0.18463412,0.971340907,-0.016571061,-0.213587715,0,2.597014925,2.28358209,1.458333333,1.235584843,3.213184821,3.486388798,NA,50.28,3.874547324,15.23988614,36.16244169,12.91515775,20.32771059,37.80434174,11,9.818998547,9.215055584,5.104,11.63,17.56,11.15,14.458,30.039,13.556,90.236,9.207,1.841367713,0.16,0.06,0,0.02,NA,NA,NA,-1.590290488
18045,Indiana,Fountain County,6,Low,Low,3842620,4.143933301,0.338958714,-0.607401766,0.027072978,-0.268981922,0.015757782,0.611428571,0.411428571,4.083333333,1.317957166,1.894821121,4.178069225,-41.87589548,48.37,1.215376949,24.30753898,21.87678508,3.646130847,65.9512761,60.11122012,-4.8,11.12139727,11.00112877,-5.383,12.31,16.92,11.73,16.496,29.406,17.581,97.7,8.294,3.264776535,3.28,0.64,-0.02,-0.18,NA,NA,NA,-3.687540597
18047,Indiana,Franklin County,6,Low,Low,1990400,0.76594307,0.479335837,-0.424965577,-0.100249036,0.028038778,0.029178965,2.947674419,0.872093023,1.541666666,1.317957166,2.51256598,4.394974566,-41.35128905,52.05,0.879507476,18.46965699,31.66226913,4.397537379,88.85953134,34.91027732,4.8,9.058050866,12.65277242,-1.305,12.29,18.18,11,11.056,25.106,13.552,97.916,7.877,2.211088083,1.26,0.24,-0.02,-0.26,NA,NA,NA,-3.745825763
18049,Indiana,Fulton County,6,Low,Medium,5117040,-0.923027375,0.538795421,-0.164038061,0.038582797,-0.487683166,0,0.941860465,0.73255814,0.458333333,0.988467874,2.722222222,3.837881172,-20.89582804,48.19,0,13.91940664,20.87910995,6.959703318,64.92129008,50.61925279,-1.1,12.40349451,12.2236671,-4.05,12.3,16.52,11.65,16.497,32.899,16.289,94.337,9.11,2.782162275,4.16,0.72,0.16,-0.32,NA,NA,NA,-0.582420056
18051,Indiana,Gibson County,6,Low,Medium,5002280,-1.14083406,0.7918641,-0.095297553,-0.036454768,0.121275164,0.001552177,1.966507177,3.291866029,8.708333333,2.471169686,6.222222222,3.155231701,-45.77166039,49.06,3.56792436,23.19150834,8.32515684,11.29842714,53.61907889,62.08974184,17.6,9.310628948,8.124342336,0.34,11.64,17.79,10.61,15.25,22.9,15.241,95.137,8.715,2.857276174,3.48,0.78,0.14,-0.18,NA,NA,-0.12,-1.396452713
18053,Indiana,Grant County,5,Low,Low,3888980,1.107653607,0.79416516,-0.301064399,-0.015842722,-0.330185413,-0.003094855,0.577540107,0.860962567,0.583333333,0.988467874,2.3791719,4.668771196,-22.72540897,50,6.604385312,16.51096328,35.12332189,8.405581306,28.91337549,58.16462889,-0.8,17.99674669,12.78797921,-5.914,13.45,16.04,12.36,15.411,41.557,17.707,88.629,8.85,2.580145663,2.9,0.46,-0.02,-0.2,NA,NA,NA,0.179218819
18055,Indiana,Greene County,6,Low,Low,2350520,2.281415646,0.76618735,-1.122325758,0.057948161,0.10971412,-0.11868382,3.024793388,2.950413223,4,1.72981878,3.075684725,3.758911718,-30.37124983,51.55,3.110284467,14.92936544,16.17347923,6.220568933,74.84396201,48.65477755,-3.5,14.26725496,12.05851344,-3.87,12.57,16.88,11.58,17.362,30.292,19.418,98.002,9.193,0.97650003,1.82,0.22,-0.1,-0.24,NA,NA,0.52,-8.993370564
18057,Indiana,Hamilton County,2,Low,Low,2957640,-1.469535072,0.652380128,-0.959454656,-0.031599225,-0.106420774,0.018743137,0.472222222,9.077777778,2.041666666,1.15321252,1.951074089,4.818171559,-26.33013601,53.75,0.988927718,11.86713262,12.36159648,7.725997797,5.635377628,58.2556157,28.7,4.577642421,3.213593481,22.249,9.48,20.38,8.09,10.422,13.536,7.257,87.657,6.401,1.727584071,1.38,0.3,0.04,-0.34,NA,NA,NA,-3.10388646
18059,Indiana,Hancock County,2,Low,Low,3687740,-1.854548016,0.830431874,0.00594439,-0.071099018,0.048827986,0.005518771,0.335820896,2.843283582,1.041666666,1.317957166,2.578325905,4.785171464,-28.3706198,55.37,2.395266953,16.23458712,21.82354335,9.314927038,30.44627296,69.38510869,16.8,6.650693874,7.120935473,11.276,10.81,16.8,9.79,13.497,18.664,12.902,95.308,10.353,2.199591449,2.3,0.44,NA,-0.1,NA,NA,NA,3.503078963
18061,Indiana,Harrison County,2,Low,Low,1990620,3.574691317,0.255329328,-0.203820324,-0.054884971,-0.246967195,0.006711108,4.463054187,2.24137931,1.875,1.317957166,3.111111111,3.576040555,-52.06491248,53.63,2.99749709,14.4879026,27.47705666,9.991656966,85.84747485,37.67016817,8.5,10.99560278,11.55838126,3.013,11.87,19.02,11.2,17.351,32.613,17.939,97.28,9.454,1.278044148,1.74,0.3,0.02,0.02,0,NA,0.06,-2.53525294
18063,Indiana,Hendricks County,2,Low,Low,2089020,1.645668685,0.934418122,0.210203717,-0.051983809,0.042168155,0.00120589,0.893048128,5.053475936,1.583333333,1.400329489,3.102334215,4.536937086,-34.11115431,49.36,1.829698941,14.63759153,15.85739082,6.34295633,17.84692811,59.15033107,22.9,5.004492251,6.004351778,16.688,10.25,18.2,9.18,12.813,14.164,11.129,88.931,8.862,2.036698254,1.96,0.74,NA,-0.2,NA,NA,-0.06,-3.27056279
18065,Indiana,Henry County,5,Low,Low,4156900,-1.839402426,0.982116398,-0.283042265,0.01324343,-0.053469657,-0.0016823,0.847457627,0.830508475,0.75,1.15321252,1.76586271,5.0625,-18.5385138,49.42,4.128393023,17.75209,17.3392507,15.27505419,42.8551211,51.094388,10.5,15.08270004,10.68913335,-3.146,12.33,16.75,11.56,18.358,31.581,17.025,95.148,9.318,2.496142551,1.82,0.54,0.2,0.04,NA,NA,NA,0.499063702
18067,Indiana,Howard County,4,HighBalanced,Low,2971480,-1.397528637,0.497742245,0.167580258,-0.009967537,-0.429695778,0,0.267716535,1.204724409,1.083333333,1.15321252,2.515381774,4.790837806,-25.47766118,44.19,5.819634963,16.48896573,35.64526415,22.30860069,21.53543117,56.40680758,4.8,14.89587971,10.49260306,-0.251,12.51,15.8,12.02,17.246,38.065,17.495,88.086,11.056,2.044818692,2.12,0.3,-0.04,-0.64,NA,NA,NA,-3.284855077
18069,Indiana,Huntington County,5,Low,Low,5815240,-0.249845175,0.864476543,-0.116691424,0.001984115,-0.299483306,-0.0241013,0.94047619,0.976190476,0.75,0.988467874,2.722222222,4.059024459,-26.77818625,54.91,3.294404454,15.92295486,15.37388745,9.334145953,50.95625471,55.64197205,0.1,10.90092153,8.161797034,-1.608,12.25,17.72,11.35,11.604,24.563,14.395,96.684,8.717,2.444040022,3.74,0.64,0.12,-0.08,NA,0.06,NA,0.768145753
18071,Indiana,Jackson County,5,Low,Low,5796320,3.908519025,0.584566405,-0.456057683,-0.059608034,-0.000634162,0,2.099547511,1.891402715,4.583333333,1.72981878,6.464875818,3.952993108,-30.24866173,53.9,3.631279845,19.06421918,32.22760862,9.532109592,43.7323013,40.94298474,16.5,14.62811267,12.68850928,3.863,12.46,17.3,11.78,15.835,26.1,13.146,92.121,7.145,1.51452232,2.68,0.8,-0.16,-0.08,-0.02,0.06,-0.06,-1.537790294
18073,Indiana,Jasper County,2,HighBalanced,Medium,11961940,0.46829032,0.813625104,-0.386047688,0.011207523,0.00995016,-0.013369346,0.844262295,1.094262295,0.791666666,0.658978583,0,3.526021728,-30.53734542,39.68,4.184550639,13.74923781,18.5315814,4.782343587,68.03871199,53.89302465,-0.1,8.171830638,11.77880348,0.197,11.53,18.65,10.92,11.849,35.674,12.593,95.64,9.1,2.275012805,3.58,1.02,0.28,-0.98,NA,-0.06,NA,-0.259317879
